2019-03-18/07:16:39.325 TRACE: pretty.SqlPrettyWriter - Token is '('; result is false
2019-03-18/07:16:39.325 TRACE: pretty.SqlPrettyWriter - Token is '`QH`'; result is false
2019-03-18/07:16:39.325 TRACE: pretty.SqlPrettyWriter - Token is '.'; result is false
2019-03-18/07:16:39.325 TRACE: pretty.SqlPrettyWriter - Token is '`CREATED_AT`'; result is false
2019-03-18/07:16:39.325 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.325 TRACE: pretty.SqlPrettyWriter - Token is ')'; result is false
2019-03-18/07:16:39.325 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.325 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.326  INFO: parse.SqlCommandHandler - Lexing successful for the query 
2019-03-18/07:16:39.336 TRACE: pretty.SqlPrettyWriter - Token is ''ZmOwqVvLFKtWroPKX5VN''; result is false
2019-03-18/07:16:39.337 TRACE: pretty.SqlPrettyWriter - Token is ''svyresp''; result is false
2019-03-18/07:16:39.337 TRACE: pretty.SqlPrettyWriter - Token is ','; result is false
2019-03-18/07:16:39.337 TRACE: pretty.SqlPrettyWriter - Token is ''svystart''; result is false
2019-03-18/07:16:39.337 TRACE: pretty.SqlPrettyWriter - Token is ','; result is false
2019-03-18/07:16:39.337 TRACE: pretty.SqlPrettyWriter - Token is ''svycomp''; result is false
2019-03-18/07:16:39.337 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.337 TRACE: pretty.SqlPrettyWriter - Token is ''2015-09-01''; result is false
2019-03-18/07:16:39.337 TRACE: sql.parser - Attempting to reduce [SURVEY_ID, =, 'ZmOwqVvLFKtWroPKX5VN', AND, EVENT, IN, 'svyresp', 'svystart', 'svycomp', AND, LOGDATE, >, '2015-09-01']
2019-03-18/07:16:39.337 TRACE: pretty.SqlPrettyWriter - Token is '`SURVEY_ID`'; result is false
2019-03-18/07:16:39.337 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.337 TRACE: pretty.SqlPrettyWriter - Token is '='; result is false
2019-03-18/07:16:39.337 TRACE: pretty.SqlPrettyWriter - Token is ''ZmOwqVvLFKtWroPKX5VN''; result is false
2019-03-18/07:16:39.337 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.337 TRACE: pretty.SqlPrettyWriter - Token is 'AND'; result is false
2019-03-18/07:16:39.337 TRACE: pretty.SqlPrettyWriter - Token is '`EVENT`'; result is false
2019-03-18/07:16:39.337 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.337 TRACE: pretty.SqlPrettyWriter - Token is 'IN'; result is false
2019-03-18/07:16:39.337 TRACE: pretty.SqlPrettyWriter - Token is '('; result is false
2019-03-18/07:16:39.337 TRACE: pretty.SqlPrettyWriter - Token is ''svyresp''; result is false
2019-03-18/07:16:39.337 TRACE: pretty.SqlPrettyWriter - Token is ','; result is false
2019-03-18/07:16:39.337 TRACE: pretty.SqlPrettyWriter - Token is ''svystart''; result is false
2019-03-18/07:16:39.337 TRACE: pretty.SqlPrettyWriter - Token is ','; result is false
2019-03-18/07:16:39.337 TRACE: pretty.SqlPrettyWriter - Token is ''svycomp''; result is false
2019-03-18/07:16:39.337 TRACE: pretty.SqlPrettyWriter - Token is ')'; result is false
2019-03-18/07:16:39.337 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.337 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.338 TRACE: pretty.SqlPrettyWriter - Token is 'AND'; result is false
2019-03-18/07:16:39.338 TRACE: pretty.SqlPrettyWriter - Token is '`LOGDATE`'; result is false
2019-03-18/07:16:39.338 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.338 TRACE: pretty.SqlPrettyWriter - Token is '>'; result is false
2019-03-18/07:16:39.338 TRACE: pretty.SqlPrettyWriter - Token is ''2015-09-01''; result is false
2019-03-18/07:16:39.338 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.338 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.338 DEBUG: sql.parser - Reduced `SURVEY_ID` = 'ZmOwqVvLFKtWroPKX5VN' AND `EVENT` IN ('svyresp', 'svystart', 'svycomp') AND `LOGDATE` > '2015-09-01'
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is 'SELECT'; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is '`LOGDATE`'; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is ','; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is '`SITE_KEY`'; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is ','; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is '`SURVEY_ID`'; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is ','; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is '`PLACEMENT_KEY`'; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is ','; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is '`QUESTION_ID`'; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is ','; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is '`ANSWER_ID`'; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is ','; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is '`TM_CLIENT_ID`'; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is ','; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is '`AUCTION_ID`'; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is ','; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is '`EXPOSED`'; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is ','; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is '`CORRECT`'; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is 'FROM'; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is '`MARKETING`'; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is '.'; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is '`STATS_LOG_SURVEY`'; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.339 TRACE: pretty.SqlPrettyWriter - Token is 'WHERE'; result is false
2019-03-18/07:16:39.340 TRACE: pretty.SqlPrettyWriter - Token is '`SURVEY_ID`'; result is false
2019-03-18/07:16:39.340 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.340 TRACE: pretty.SqlPrettyWriter - Token is '='; result is false
2019-03-18/07:16:39.340 TRACE: pretty.SqlPrettyWriter - Token is ''ZmOwqVvLFKtWroPKX5VN''; result is false
2019-03-18/07:16:39.340 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.340 TRACE: pretty.SqlPrettyWriter - Token is 'AND'; result is false
2019-03-18/07:16:39.340 TRACE: pretty.SqlPrettyWriter - Token is '`EVENT`'; result is false
2019-03-18/07:16:39.340 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.340 TRACE: pretty.SqlPrettyWriter - Token is 'IN'; result is false
2019-03-18/07:16:39.340 TRACE: pretty.SqlPrettyWriter - Token is '('; result is false
2019-03-18/07:16:39.340 TRACE: pretty.SqlPrettyWriter - Token is ''svyresp''; result is false
2019-03-18/07:16:39.340 TRACE: pretty.SqlPrettyWriter - Token is ','; result is false
2019-03-18/07:16:39.340 TRACE: pretty.SqlPrettyWriter - Token is ''svystart''; result is false
2019-03-18/07:16:39.340 TRACE: pretty.SqlPrettyWriter - Token is ','; result is false
2019-03-18/07:16:39.340 TRACE: pretty.SqlPrettyWriter - Token is ''svycomp''; result is false
2019-03-18/07:16:39.340 TRACE: pretty.SqlPrettyWriter - Token is ')'; result is false
2019-03-18/07:16:39.340 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.340 TRACE: pretty.SqlPrettyWriter - Token is 'AND'; result is false
2019-03-18/07:16:39.340 TRACE: pretty.SqlPrettyWriter - Token is '`LOGDATE`'; result is false
2019-03-18/07:16:39.340 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.340 TRACE: pretty.SqlPrettyWriter - Token is '>'; result is false
2019-03-18/07:16:39.340 TRACE: pretty.SqlPrettyWriter - Token is ''2015-09-01''; result is false
2019-03-18/07:16:39.340 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.340 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.340 TRACE: pretty.SqlPrettyWriter - Token is 'GROUP BY'; result is false
2019-03-18/07:16:39.340 TRACE: pretty.SqlPrettyWriter - Token is '`LOGDATE`'; result is false
2019-03-18/07:16:39.340 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.340 TRACE: pretty.SqlPrettyWriter - Token is ','; result is false
2019-03-18/07:16:39.340 TRACE: pretty.SqlPrettyWriter - Token is '`SITE_KEY`'; result is false
2019-03-18/07:16:39.340 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.340 TRACE: pretty.SqlPrettyWriter - Token is ','; result is false
2019-03-18/07:16:39.340 TRACE: pretty.SqlPrettyWriter - Token is '`SURVEY_ID`'; result is false
2019-03-18/07:16:39.340 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.340 TRACE: pretty.SqlPrettyWriter - Token is ','; result is false
2019-03-18/07:16:39.341 TRACE: pretty.SqlPrettyWriter - Token is '`PLACEMENT_KEY`'; result is false
2019-03-18/07:16:39.341 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.341 TRACE: pretty.SqlPrettyWriter - Token is ','; result is false
2019-03-18/07:16:39.341 TRACE: pretty.SqlPrettyWriter - Token is '`QUESTION_ID`'; result is false
2019-03-18/07:16:39.341 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.341 TRACE: pretty.SqlPrettyWriter - Token is ','; result is false
2019-03-18/07:16:39.341 TRACE: pretty.SqlPrettyWriter - Token is '`ANSWER_ID`'; result is false
2019-03-18/07:16:39.341 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.341 TRACE: pretty.SqlPrettyWriter - Token is ','; result is false
2019-03-18/07:16:39.341 TRACE: pretty.SqlPrettyWriter - Token is '`TM_CLIENT_ID`'; result is false
2019-03-18/07:16:39.341 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.341 TRACE: pretty.SqlPrettyWriter - Token is ','; result is false
2019-03-18/07:16:39.341 TRACE: pretty.SqlPrettyWriter - Token is '`AUCTION_ID`'; result is false
2019-03-18/07:16:39.341 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.341 TRACE: pretty.SqlPrettyWriter - Token is ','; result is false
2019-03-18/07:16:39.341 TRACE: pretty.SqlPrettyWriter - Token is '`EXPOSED`'; result is false
2019-03-18/07:16:39.341 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.341 TRACE: pretty.SqlPrettyWriter - Token is ','; result is false
2019-03-18/07:16:39.341 TRACE: pretty.SqlPrettyWriter - Token is '`CORRECT`'; result is false
2019-03-18/07:16:39.341 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.341 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.341 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.343  INFO: parse.SqlCommandHandler - Lexing successful for the query 
2019-03-18/07:16:39.351 TRACE: pretty.SqlPrettyWriter - Token is '12'; result is false
2019-03-18/07:16:39.351 TRACE: sql.parser - Attempting to reduce [T.AGGREGATIONSUBTYPE.VAL, <>, 12]
2019-03-18/07:16:39.352 TRACE: pretty.SqlPrettyWriter - Token is '`T`'; result is false
2019-03-18/07:16:39.352 TRACE: pretty.SqlPrettyWriter - Token is '.'; result is false
2019-03-18/07:16:39.352 TRACE: pretty.SqlPrettyWriter - Token is '`AGGREGATIONSUBTYPE`'; result is false
2019-03-18/07:16:39.352 TRACE: pretty.SqlPrettyWriter - Token is '.'; result is false
2019-03-18/07:16:39.352 TRACE: pretty.SqlPrettyWriter - Token is '`VAL`'; result is false
2019-03-18/07:16:39.352 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.352 TRACE: pretty.SqlPrettyWriter - Token is '<>'; result is false
2019-03-18/07:16:39.352 TRACE: pretty.SqlPrettyWriter - Token is '12'; result is false
2019-03-18/07:16:39.352 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.352 DEBUG: sql.parser - Reduced `T`.`AGGREGATIONSUBTYPE`.`VAL` <> 12
2019-03-18/07:16:39.352 TRACE: pretty.SqlPrettyWriter - Token is 'SELECT'; result is false
2019-03-18/07:16:39.352 TRACE: pretty.SqlPrettyWriter - Token is '`T`'; result is false
2019-03-18/07:16:39.352 TRACE: pretty.SqlPrettyWriter - Token is '.'; result is false
2019-03-18/07:16:39.352 TRACE: pretty.SqlPrettyWriter - Token is '`HBASEROWKEY`'; result is false
2019-03-18/07:16:39.352 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is 'AS'; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is '`ROWKEY`'; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is ','; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is '`REGEXP_EXTRACT`'; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is '('; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is '`HBASE`'; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is '.'; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is '`KEY`'; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is ','; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is '':(.*)''; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is ','; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is '1'; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is ')'; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is 'AS'; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is '`COL_NAME`'; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is 'FROM'; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is '`AD`'; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is '.'; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is '`AD_AGGREGATE_DAY_CONVERSION_DATE_OF_CONVERSION`'; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is 'AS'; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is '`T`'; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is 'WHERE'; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is '`T`'; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is '.'; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is '`AGGREGATIONSUBTYPE`'; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is '.'; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is '`VAL`'; result is false
2019-03-18/07:16:39.353 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.354 TRACE: pretty.SqlPrettyWriter - Token is '<>'; result is false
2019-03-18/07:16:39.354 TRACE: pretty.SqlPrettyWriter - Token is '12'; result is false
2019-03-18/07:16:39.354 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.354 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.354 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.355  INFO: parse.SqlCommandHandler - Lexing successful for the query 
2019-03-18/07:16:39.360 TRACE: pretty.SqlPrettyWriter - Token is '1000.0'; result is false
2019-03-18/07:16:39.360 TRACE: sql.parser - Attempting to reduce [NUM_USERS, *, 1000.0, /, TOTAL_USERS]
2019-03-18/07:16:39.360 TRACE: pretty.SqlPrettyWriter - Token is '`NUM_USERS`'; result is false
2019-03-18/07:16:39.360 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.360 TRACE: pretty.SqlPrettyWriter - Token is '*'; result is false
2019-03-18/07:16:39.360 TRACE: pretty.SqlPrettyWriter - Token is '1000.0'; result is false
2019-03-18/07:16:39.360 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.360 TRACE: pretty.SqlPrettyWriter - Token is '/'; result is false
2019-03-18/07:16:39.360 TRACE: pretty.SqlPrettyWriter - Token is '`TOTAL_USERS`'; result is false
2019-03-18/07:16:39.361 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.362 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.364 DEBUG: sql.parser - Reduced `NUM_USERS` * 1000.0 / `TOTAL_USERS`
2019-03-18/07:16:39.373 TRACE: pretty.SqlPrettyWriter - Token is '`TO_DATE`'; result is false
2019-03-18/07:16:39.374 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.374 TRACE: pretty.SqlPrettyWriter - Token is '('; result is false
2019-03-18/07:16:39.374 TRACE: pretty.SqlPrettyWriter - Token is '`CREATED_AT`'; result is false
2019-03-18/07:16:39.374 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.374 TRACE: pretty.SqlPrettyWriter - Token is ')'; result is false
2019-03-18/07:16:39.374 TRACE: pretty.SqlPrettyWriter - Token is ''2016-08-13''; result is false
2019-03-18/07:16:39.374 TRACE: pretty.SqlPrettyWriter - Token is '`TO_DATE`'; result is false
2019-03-18/07:16:39.374 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.374 TRACE: pretty.SqlPrettyWriter - Token is '('; result is false
2019-03-18/07:16:39.374 TRACE: pretty.SqlPrettyWriter - Token is '`CREATED_AT`'; result is false
2019-03-18/07:16:39.374 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.374 TRACE: pretty.SqlPrettyWriter - Token is ')'; result is false
2019-03-18/07:16:39.374 TRACE: pretty.SqlPrettyWriter - Token is ''2016-08-13''; result is false
2019-03-18/07:16:39.374 TRACE: pretty.SqlPrettyWriter - Token is '`LENGTH`'; result is false
2019-03-18/07:16:39.374 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.374 TRACE: pretty.SqlPrettyWriter - Token is '('; result is false
2019-03-18/07:16:39.374 TRACE: pretty.SqlPrettyWriter - Token is '`GET_JSON`'; result is false
2019-03-18/07:16:39.374 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.374 TRACE: pretty.SqlPrettyWriter - Token is '('; result is false
2019-03-18/07:16:39.374 TRACE: pretty.SqlPrettyWriter - Token is '`JSON`'; result is false
2019-03-18/07:16:39.374 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.374 TRACE: pretty.SqlPrettyWriter - Token is ','; result is false
2019-03-18/07:16:39.374 TRACE: pretty.SqlPrettyWriter - Token is ''location''; result is false
2019-03-18/07:16:39.374 TRACE: pretty.SqlPrettyWriter - Token is ')'; result is false
2019-03-18/07:16:39.374 TRACE: pretty.SqlPrettyWriter - Token is ')'; result is false
2019-03-18/07:16:39.374 TRACE: pretty.SqlPrettyWriter - Token is '3'; result is false
2019-03-18/07:16:39.374 TRACE: sql.parser - Attempting to reduce [`TO_DATE`(`CREATED_AT`), >=, '2016-08-13', AND, `TO_DATE`(`CREATED_AT`), <=, '2016-08-13', AND, `LENGTH`(`GET_JSON`(`JSON`, 'location')), >, 3]
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is '`TO_DATE`'; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is '('; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is '`CREATED_AT`'; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is ')'; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is '>='; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is ''2016-08-13''; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is 'AND'; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is '`TO_DATE`'; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is '('; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is '`CREATED_AT`'; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is ')'; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is '<='; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is ''2016-08-13''; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is 'AND'; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is '`LENGTH`'; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is '('; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is '`GET_JSON`'; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is '('; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is '`JSON`'; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is ','; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is ''location''; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is ')'; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is ')'; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is '>'; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is '3'; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.375 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.375 DEBUG: sql.parser - Reduced `TO_DATE`(`CREATED_AT`) >= '2016-08-13' AND `TO_DATE`(`CREATED_AT`) <= '2016-08-13' AND `LENGTH`(`GET_JSON`(`JSON`, 'location')) > 3
2019-03-18/07:16:39.390 TRACE: pretty.SqlPrettyWriter - Token is '`LENGTH`'; result is false
2019-03-18/07:16:39.390 TRACE: pretty.SqlPrettyWriter - Token is ''; result is false
2019-03-18/07:16:39.390 TRACE: pretty.SqlPrettyWriter - Token is '('; result is false
2019-03-18/07:16:39.390 TRACE: pretty.SqlPrettyWriter - Token is '`GET_JSON`'; result is false
